"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-09 18:51:19",1762714279775,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"fzpm5-1762714278941-b8381dd9e080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZAQ3GJDAJCGS3TTDYQ0S8","",-1
"2025-11-09 18:51:19",1762714279695,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"fzpm5-1762714278941-b8381dd9e080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZAQ3GJDAJCGS3TTDYQ0S8","",-1
"2025-11-09 18:51:19",1762714279613,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"fzpm5-1762714278941-b8381dd9e080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZAQ3GJDAJCGS3TTDYQ0S8","",-1
"2025-11-09 18:51:19",1762714279610,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"fzpm5-1762714278941-b8381dd9e080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Cache miss for BTC/market-data (user: anonymous)","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZAQ3GJDAJCGS3TTDYQ0S8","",-1
"2025-11-09 18:51:19",1762714279024,"news.arcane.group/api/ucie/market-data/BTC","GET","",500,"fzpm5-1762714278941-b8381dd9e080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",750,"iad1",118,2048,"","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZAQ3GJDAJCGS3TTDYQ0S8","p67hBc8rpdAq",1
"2025-11-09 18:50:19",1762714219711,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Market data API error for BTC: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","",-1
"2025-11-09 18:50:19",1762714219711,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Failed to cache analysis for BTC/market-data: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","",-1
"2025-11-09 18:50:19",1762714219711,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","",-1
"2025-11-09 18:50:19",1762714219609,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","",-1
"2025-11-09 18:50:19",1762714219566,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","",-1
"2025-11-09 18:50:19",1762714219562,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Cache miss for BTC/market-data (user: anonymous)","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","",-1
"2025-11-09 18:50:19",1762714219005,"news.arcane.group/api/ucie/market-data/BTC","GET","",500,"gnxjr-1762714218957-f71021fc895f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",695,"iad1",118,2048,"","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ8WFXYFKWNKE7VSBWPX8Z","p67hBc8rpdAq",1
"2025-11-09 18:49:19",1762714159868,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Market data API error for BTC: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","",-1
"2025-11-09 18:49:19",1762714159868,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Failed to cache analysis for BTC/market-data: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","",-1
"2025-11-09 18:49:19",1762714159867,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","",-1
"2025-11-09 18:49:19",1762714159785,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","",-1
"2025-11-09 18:49:19",1762714159680,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","",-1
"2025-11-09 18:49:19",1762714159680,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Cache miss for BTC/market-data (user: anonymous)","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","",-1
"2025-11-09 18:49:19",1762714159096,"news.arcane.group/api/ucie/market-data/BTC","GET","",500,"ndvd9-1762714158941-c0e2fa54fa40","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",756,"iad1",118,2048,"","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ71ZR22SD3M054YM7MDT0","p67hBc8rpdAq",1
"2025-11-09 18:48:20",1762714100805,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Market data API error for BTC: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","",-1
"2025-11-09 18:48:20",1762714100805,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Failed to cache analysis for BTC/market-data: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","",-1
"2025-11-09 18:48:20",1762714100805,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","",-1
"2025-11-09 18:48:19",1762714099810,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","",-1
"2025-11-09 18:48:19",1762714099698,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","",-1
"2025-11-09 18:48:19",1762714099698,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"❌ Cache miss for BTC/market-data (user: anonymous)","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","",-1
"2025-11-09 18:48:19",1762714099100,"news.arcane.group/api/ucie/market-data/BTC","GET","",500,"bzhtm-1762714098938-7c3d2db40295","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",1695,"iad1",118,2048,"","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ57CWXSZFSG7P5V3DNVT7","p67hBc8rpdAq",1
"2025-11-09 18:47:19",1762714039917,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"6q92p-1762714038946-a132a7faad26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_Cu4DkV15H5MHuWJ8SSNnimn1uoh7",-1,"iad1",-1,-1,"Market data API error for BTC: error: duplicate key value violates unique constraint ""ucie_cache_unique""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:623)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 242,
  severity: 'ERROR',
  code: '23505',
  detail: 'Key (symbol, analysis_type)=(BTC, market-data) already exists.',
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: 'public',
  table: 'ucie_analysis_cache',
  column: undefined,
  dataType: undefined,
  constraint: 'ucie_cache_unique',
  file: 'nbtinsert.c',
  line: '666',
  routine: '_bt_check_unique'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZ3CSXG4HXGADJN643G7TT","",-1
